affid
60108817
60108784
60108773
60108770
60108762
60108760
60108756
60108755
60108743
60108737
60108730
60108721
60108706
60108701
60108699
60108698
60108692
60108680
60108674
60108671
60108670
60108665
60108641
60108640
60108639
60108625
60108624
60108604
60108596
60108591
60108590
60108588
60108578
60108571
60108568
60108551
60108544
60108513
60108505
60108504
60108502
60108493
60108488
60108465
60108461
60108393
60108384
60108382
60108362
60108355
60108338
60108316
60108299
60108291
60108183
60108138
60108134
60108122
60108120
60108110
60108103
60108092
60108074
60108072
60108011
60107871
60107862
60107841
60107840
60107838
60107815
60107810
60107782
60107781
60107774
60107757
60107756
60107746
60107658
60107657
60107631
60107629
60107601
60107589
60107585
60107570
60107489
60107466
60107456
60107436
60107405
60107402
60107398
60107394
60107385
60107379
60107371
60107367
60107345
60107344
60107290
60107285
60107281
60107269
60107264
60107237
60107234
60107222
60107217
60107216
60107212
60107210
60107208
60107184
60107139
60107094
60107090
60107041
60107039
60107031
60107010
60106996
60106980
60106970
60106944
60106943
60106924
60106918
60106890
60106887
60106860
60106855
60106842
60106823
60106812
60106803
60106782
60106781
60106780
60106711
60106684
60106665
60106663
60106657
60106626
60106557
60106555
60106529
60106521
60106516
60106513
60106507
60106488
60106482
60106481
60106472
60106421
60106411
60106385
60106381
60106370
60106366
60106365
60106362
60106361
60106360
60106338
60106299
60106293
60106285
60106283
60106221
60106184
60106171
60106167
60106163
60106157
60106137
60106133
60106100
60106095
60106067
60106051
60106039
60106038
60106017
60105986
60105961
60105960
60105959
60105956
60105951
60105937
60105927
60105925
60105922
60105918
60105915
60105868
60105866
60105857
60105846
60105844
60105841
60105825
60105824
60105818
60105810
60105804
60105799
60105789
60105756
60105731
60105690
60105683
60105606
60105553
60105533
60105512
60105479
60105477
60105470
60105469
60105392
60105391
60105371
60105368
60105360
60105348
60105346
60105337
60105312
60105260
60105255
60105250
60105245
60105242
60105232
60105230
60105229
60105224
60105222
60105219
60105217
60105210
60105203
60105202
60105184
60105174
60105171
60105169
60105168
60105159
60105157
60105153
60105146
60105122
60105108
60105090
60105087
60105086
60105085
60105084
60105082
60105075
60105072
60105065
60105053
60105050
60105038
60105037
60105033
60105022
60105014
60105003
60104988
60104977
60104971
60104969
60104965
60104962
60104956
60104946
60104935
60104927
60104921
60104915
60104903
60104896
60104893
60104814
60104797
60104778
60104775
60104764
60104751
60104750
60104732
60104730
60104729
60104727
60104721
60104720
60104719
60104710
60104705
60104703
60104693
60104691
60104690
60104688
60104685
60104681
60104680
60104674
60104671
60104665
60104662
60104653
60104649
60104639
60104632
60104630
60104614
60104613
60104606
60104605
60104599
60104585
60104583
60104576
60104563
60104561
60104544
60104522
60104521
60104518
60104513
60104511
60104510
60104504
60104503
60104500
60104498
60104496
60104485
60104479
60104476
60104469
60104463
60104453
60104452
60104446
60104443
60104442
60104438
60104437
60104432
60104431
60104429
60104413
60104406
60104395
60104389
60104383
60104382
60104370
60104365
60104361
60104350
60104343
60104342
60104340
60104339
60104335
60104334
60104319
60104316
60104311
60104305
60104303
60104301
60104290
60104289
60104286
60104285
60104225
60104200
60104199
60104178
60104166
60104134
60104126
60104116
60104115
60104098
60104091
60104074
60104064
60104028
60104013
60104012
60103989
60103970
60103966
60103932
60103927
60103926
60103921
60103920
60103919
60103918
60103917
60103904
60103900
60103898
60103897
60103895
60103893
60103885
60103839
60103837
60103824
60103821
60103814
60103811
60103807
60103797
60103792
60103785
60103784
60103782
60103781
60103776
60103767
60103754
60103742
60103738
60103734
60103732
60103731
60103702
60103698
60103697
60103695
60103688
60103683
60103680
60103674
60103673
60103664
60103663
60103662
60103653
60103650
60103644
60103643
60103641
60103639
60103637
60103629
60103628
60103626
60103620
60103619
60103616
60103615
60103610
60103600
60103563
60103561
60103529
60103515
60103514
60103477
60103476
60103475
60103463
60103462
60103459
60103439
60103368
60103329
60103321
60103303
60103296
60103293
60103284
60103153
60103150
60103141
60103057
60103055
60103003
60102756
60102755
60102742
60102714
60102564
60102538
60102531
60102515
60102459
60102447
60102426
60102425
60102419
60102305
60102230
60102148
60102128
60102127
60102126
60102125
60102124
60102106
60102085
60102083
60102081
60102076
60102075
60102074
60102070
60102060
60102054
60102026
60101985
60101968
60101944
60101870
60101868
60101860
60101858
60101854
60101841
60101794
60101765
60101757
60101711
60101686
60101679
60101670
60101642
60101632
60101617
60101528
60101495
60101467
60101437
60101367
60101362
60100992
60100989
60100946
60100883
60100879
60100870
60100869
60100575
60100395
60100392
60100141
60100082
60100024
60100018
60099905
60099668
60099622
60099539
60099391
60099369
60099298
60099153
60099152
60099032
60098944
60098909
60098861
60098814
60098752
60098516
60098465
60098332
60097848
60097745
60097743
60097652
60097640
60097633
60097630
60097512
60097491
60097423
60097414
60097365
60097320
60097308
60097294
60097223
60097144
60097097
60096990
60096911
60096090
60096017
60095975
60095887
60095700
60095571
60095562
60095473
60095348
60095336
60095147
60095105
60095095
60095091
60095089
60095080
60095035
60095034
60094975
60094843
60094841
60094716
60094606
60094571
60094525
60094480
60094395
60094238
60094234
60094218
60094175
60094148
60094123
60094091
60094079
60094055
60093787
60093490
60093471
60093099
60092945
60092867
60092864
60092862
60092858
60092854
60092852
60092851
60092830
60092702
60092538
60092530
60092512
60092486
60092446
60092442
60092441
60092439
60092437
60092394
60092386
60092139
60092138
60092137
60092136
60092133
60092132
60092131
60092124
60092111
60092108
60092031
60092017
60092016
60092005
60091997
60091990
60091846
60091832
60091710
60091700
60091646
60091645
60091573
60091569
60091566
60091560
60091555
60091550
60091539
60091534
60091533
60091532
60091531
60091529
60091528
60091527
60091516
60091509
60091507
60091504
60091494
60091480
60091478
60091477
60091468
60091368
60091181
60091176
60091164
60091113
60091006
60090755
60090708
60090706
60090705
60090694
60090681
60090667
60090656
60090654
60090652
60090650
60090642
60090641
60090633
60090632
60090630
60090616
60090601
60090377
60090368
60090318
60090182
60090173
60090111
60090106
60090105
60090098
60089948
60089944
60089942
60089931
60089925
60089918
60089893
60089816
60089803
60089725
60089710
60089706
60089698
60089696
60089674
60089669
60089664
60089663
60089655
60089653
60089631
60089593
60089564
60089523
60089481
60089443
60089405
60089331
60089309
60089291
60089143
60089122
60088958
60088885
60088863
60088736
60088718
60088707
60088637
60088580
60088536
60088470
60088459
60088314
60088268
60088188
60088187
60088082
60088079
60088077
60088062
60087990
60087899
60087887
60087832
60087826
60087824
60087823
60087785
60087695
60087682
60087634
60087593
60087582
60087573
60087559
60087496
60087398
60087393
60087352
60087348
60087331
60087330
60087294
60087293
60087287
60087206
60087174
60087149
60087109
60087081
60087080
60087046
60086967
60086904
60086878
60086857
60086842
60086834
60086825
60086793
60086768
60086664
60086650
60086648
60086558
60086495
60086490
60086464
60086353
60086304
60086300
60086192
60086055
60085992
60085982
60085927
60085899
60085823
60085802
60085801
60085719
60085669
60085643
60085627
60085584
60085557
60085508
60085498
60085312
60085212
60085195
60085177
60085172
60085126
60085102
60085101
60085099
60085015
60084996
60084916
60084908
60084828
60084824
60084627
60084619
60084597
60084546
60084539
60084490
60084429
60084331
60084305
60084291
60084261
60084229
60084127
60084124
60084098
60083970
60083944
60083943
60083854
60083827
60083820
60083756
60083742
60083641
60083602
60083546
60083544
60083543
60083540
60083539
60083538
60083515
60083510
60083501
60083499
60083494
60083491
60083392
60083361
60083268
60083205
60083127
60083119
60083104
60082961
60082880
60082830
60082822
60082821
60082819
60082719
60082663
60082605
60082502
60082495
60082449
60082439
60082391
60082336
60082304
60082291
60082194
60082128
60082121
60082111
60082106
60082079
60082073
60082063
60082061
60082057
60081927
60081868
60081583
60081403
60081368
60081221
60081158
60081057
60080988
60080958
60080940
60080895
60080893
60080790
60080664
60080663
60080651
60080648
60080625
60080552
60080544
60080510
60080463
60080305
60080270
60080243
60080216
60080184
60080134
60080103
60080064
60080013
60080012
60079994
60079992
60079962
60079949
60079914
60079887
60079728
60079674
60079641
60079638
60079592
60079572
60079570
60079452
60079446
60079432
60079127
60079030
60079005
60078888
60078879
60078848
60078830
60078684
60078652
60078640
60078616
60078609
60078566
60078565
60078563
60078545
60078540
60078536
60078337
60078314
60078312
60078294
60078293
60078282
60078212
60078210
60078209
60078190
60078170
60078122
60078115
60078099
60078096
60078092
60078085
60078079
60077981
60077951
60077825
60077768
60077692
60077688
60077685
60077678
60077673
60077581
60077577
60077558
60077530
60077515
60077485
60077474
60077409
60077404
60077378
60077295
60077260
60077255
60077228
60077176
60076878
60076784
60076778
60076774
60076757
60076695
60076044
60076001
60075989
60075979
60075974
60075972
60075910
60075693
60075682
60075676
60075405
60075346
60075230
60074854
60074612
60074607
60074583
60074459
60074310
60074283
60074077
60073843
60073837
60073834
60073813
60073812
60073808
60073807
60073799
60073798
60073786
60073757
60073748
60073737
60073733
60073726
60073723
60073711
60073699
60073662
60073660
60073655
60073654
60073652
60073648
60073640
60073633
60073628
60073624
60073601
60073570
60073562
60073560
60073552
60073542
60073540
60073537
60073535
60073528
60073525
60073518
60073509
60073494
60073484
60073473
60073471
60073468
60073460
60073456
60073453
60073452
60073449
60073437
60073435
60073434
60073433
60073432
60073426
60073423
60073391
60073390
60073387
60073386
60073385
60073296
60073284
60073281
60072944
60072928
60072923
60072918
60072904
60072902
60072901
60072899
60072897
60072886
60072885
60072883
60072850
60072843
60072842
60072834
60072828
60072821
60072820
60072807
60072805
60072803
60072796
60072794
60072791
60072777
60072774
60072769
60072763
60072760
60072758
60072753
60072750
60072749
60072746
60072744
60072743
60072737
60072734
60072733
60072732
60072704
60072689
60072688
60072687
60072685
60072681
60072679
60072678
60072668
60072667
60072660
60072656
60072655
60072652
60072651
60072645
60072644
60072643
60072633
60072630
60072629
60072611
60072597
60072594
60072583
60072562
60072560
60072557
60072546
60072532
60072518
60072494
60072485
60072481
60072478
60072471
60072429
60072411
60072410
60072397
60072386
60072385
60072384
60072373
60072370
60072351
60072344
60072320
60072319
60072318
60072305
60072296
60072294
60072292
60072282
60072277
60072269
60072267
60072257
60072256
60072227
60072225
60072222
60072202
60072199
60072150
60072144
60072132
60072128
60072111
60072104
60072094
60072092
60072089
60072083
60072078
60072070
60072063
60072059
60072054
60072042
60072031
60072007
60072002
60071998
60071997
60071996
60071993
60071992
60071985
60071962
60071961
60071956
60071952
60071946
60071929
60071928
60071916
60071915
60071912
60071909
60071901
60071895
60071891
60071885
60071879
60071859
60071858
60071853
60071847
60071845
60071826
60071822
60071817
60071808
60071806
60071797
60071793
60071792
60071790
60071789
60071784
60071768
60071753
60071746
60071745
60071743
60071731
60071726
60071723
60071706
60071696
60071693
60071691
60071678
60071676
60071659
60071654
60071644
60071636
60071630
60071620
60071617
60071613
60071612
60071598
60071594
60071590
60071584
60071575
60071574
60071570
60071556
60071551
60071540
60071533
60071504
60071503
60071498
60071497
60071495
60071494
60071491
60071489
60071488
60071487
60071485
60071484
60071482
60071478
60071477
60071464
60071461
60071457
60071449
60071447
60071446
60071440
60071438
60071425
60071423
60071418
60071417
60071414
60071412
60071410
60071408
60071407
60071402
60071399
60071397
60071395
60071394
60071389
60071387
60071386
60071385
60071381
60071376
60071375
60071368
60071367
60071364
60071363
60071360
60071359
60071357
60071354
60071347
60071343
60071323
60071321
60071302
60071299
60071281
60071277
60071274
60071271
60071262
60071253
60071252
60071245
60071241
60071240
60071237
60071236
60071233
60071231
60071205
60071196
60071189
60071182
60071181
60071176
60071174
60071163
60071160
60071154
60071152
60071147
60071140
60071132
60071115
60071113
60071108
60071104
60071099
60071095
60071093
60071091
60071086
60071082
60071076
60071075
60071074
60071061
60071057
60071046
60071043
60071031
60070996
60070993
60070989
60070941
60070933
60070929
60070928
60070914
60070901
60070900
60070890
60070889
60070886
60070862
60070852
60070851
60070850
60070848
60070846
60070825
60070823
60070818
60070813
60070809
60070807
60070802
60070791
60070785
60070760
60070744
60070707
60070625
60070624
60070615
60070613
60070612
60070611
60070610
60070606
60070604
60070602
60070591
60070562
60070561
60070527
60070526
60070490
60070489
60070488
60070476
60070449
60070444
60070410
60070398
60070351
60070348
60070343
60070325
60070321
60070314
60070302
60070271
60070270
60070269
60070245
60070224
60070202
60070185
60070178
60070172
60070145
60070140
60070137
60070097
60070091
60070090
60070063
60070009
60069985
60069970
60069962
60069946
60069939
60069923
60069890
60069879
60069862
60069853
60069841
60069831
60069827
60069793
60069786
60069776
60069774
60069749
60069744
60069728
60069719
60069718
60069717
60069716
60069713
60069708
60069706
60069683
60069653
60069652
60069644
60069631
60069625
60069621
60069618
60069617
60069616
60069613
60069604
60069595
60069570
60069568
60069566
60069557
60069522
60069492
60069491
60069455
60069439
60069437
60069436
60069435
60069429
60069421
60069413
60069412
60069411
60069410
60069407
60069406
60069405
60069403
60069401
60069399
60069397
60069395
60069394
60069392
60069391
60069390
60069388
60069387
60069386
60069385
60069383
60069382
60069381
60069380
60069378
60069377
60069372
60069348
60069336
60069326
60069317
60069215
60069203
60069193
60069142
60069103
60069095
60069085
60069013
60069011
60069010
60069009
60068946
60068922
60068908
60068899
60068891
60068864
60068858
60068857
60068856
60068854
60068842
60068827
60068815
60068811
60068809
60068808
60068807
60068806
60068805
60068801
60068792
60068791
60068774
60068769
60068765
60068764
60068763
60068762
60068761
60068760
60068757
60068746
60068743
60068741
60068729
60068728
60068721
60068716
60068708
60068707
60068705
60068700
60068698
60068695
60068693
60068691
60068689
60068688
60068681
60068675
60068673
60068670
60068651
60068634
60068629
60068628
60068618
60068592
60068590
60068588
60068581
60068575
60068574
60068551
60068548
60068522
60068515
60068511
60068502
60068299
60067711
60067302
60067083
60067073
60066846
60066842
60066705
60066596
60066374
60065719
60065589
60065498
60065075
60064800
60064788
60064746
60064359
60064180
60064178
60064143
60064058
60064025
60063782
60063687
60062500
60062476
60061893
60061305
60061261
60061193
60061091
60060880
60060733
60060593
60060583
60060302
60059987
60059937
60059332
60058912
60058195
60057834
60057797
60057595
60057457
60057296
60056782
60056462
60056209
60055966
60055833
60055696
60055678
60055576
60055372
60055350
60054919
60054319
60054151
60054128
60053707
60053459
60053239
60052340
60052242
60052106
60052016
60051721
60051534
60051492
60051434
60051420
60051074
60050751
60050715
60050038
60049800
60049668
60049551
60048819
60048717
60046703
60046504
60045778
60045329
60044048
60043678
60043655
60043218
60042800
60042595
60042374
60042311
60042282
60042202
60041509
60041178
60040957
60040796
60040510
60040209
60040006
60039753
60039637
60039580
60039507
60039289
60038812
60038659
60038472
60037950
60037596
60037558
60037241
60036405
60035853
60035791
60034881
60034459
60033774
60033731
60033717
60033545
60033481
60033473
60033467
60033461
60033448
60033438
60033420
60033409
60033399
60033397
60033392
60033391
60033389
60033387
60033370
60033365
60033359
60033356
60033344
60033321
60033320
60033316
60033313
60033298
60033293
60033291
60033290
60033287
60033284
60033278
60033277
60033270
60033267
60033241
60033240
60033237
60033236
60033235
60033208
60033199
60033182
60033178
60033165
60033159
60033154
60033150
60033147
60033133
60033129
60033126
60033125
60033124
60033114
60033100
60033096
60033091
60033085
60033080
60033061
60033059
60033057
60033041
60033039
60033021
60033020
60033011
60033002
60032993
60032991
60032987
60032977
60032971
60032970
60032964
60032962
60032955
60032942
60032941
60032922
60032911
60032907
60032900
60032899
60032897
60032895
60032889
60032882
60032873
60032854
60032838
60032819
60032816
60032813
60032803
60032795
60032789
60032775
60032773
60032763
60032761
60032760
60032751
60032746
60032743
60032739
60032738
60032732
60032730
60032724
60032717
60032713
60032702
60032700
60032694
60032686
60032679
60032678
60032653
60032638
60032633
60032632
60032619
60032610
60032609
60032607
60032593
60032587
60032565
60032543
60032542
60032541
60032537
60032525
60032515
60032499
60032497
60032495
60032493
60032489
60032488
60032477
60032463
60032461
60032451
60032442
60032420
60032407
60032402
60032398
60032389
60032380
60032373
60032361
60032358
60032356
60032354
60032350
60032343
60032339
60032337
60032330
60032325
60032309
60032307
60032298
60032297
60032291
60032282
60032280
60032270
60032269
60032259
60032256
60032255
60032254
60032250
60032228
60032227
60032219
60032216
60032215
60032205
60032204
60032203
60032186
60032184
60032179
60032174
60032160
60032154
60032144
60032143
60032134
60032116
60032114
60032111
60032105
60032102
60032099
60032091
60032088
60032083
60032078
60032059
60032057
60032053
60032023
60032014
60032006
60031990
60031984
60031975
60031970
60031968
60031956
60031955
60031941
60031920
60031916
60031913
60031907
60031901
60031892
60031890
60031888
60031882
60031859
60031855
60031848
60031846
60031838
60031828
60031826
60031818
60031817
60031814
60031813
60031810
60031809
60031806
60031805
60031798
60031792
60031780
60031777
60031773
60031745
60031743
60031742
60031720
60031707
60031706
60031699
60031692
60031687
60031678
60031662
60031647
60031641
60031637
60031633
60031630
60031624
60031620
60031619
60031615
60031607
